"Hotels","Hotel ID","City","URL"
"Parquemar R","11306540","Punta del Este","https://www.booking.com/hotel/uy/parquemar-r-punta-del-este1.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Paso del.Sol","1513351","Piriapolis","https://www.booking.com/hotel/uy/paso-del-sol.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Paso Severino Centro de recreación","3234457","Mendoza Florida","https://www.booking.com/hotel/uy/posada-paso-severino.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Patio del Bastion","6820776","Colonia Del Sacramento","https://www.booking.com/hotel/uy/patio-del-bastion.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Patio del Bastion 07","2245038","Colonia del Sacramento","https://www.booking.com/hotel/uy/patio-del-bastion-07.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Patio Urbano Suites & beds","10802778","Montevideo","https://www.booking.com/hotel/uy/patio-urbano-suites-amp-beds-montevideo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Patitas del Diablo - Casa completa en Punta del Diablo","11281899","Punta del Diablo","https://www.booking.com/hotel/uy/patitas-del-diablo-casa-completa-en-punta-del-diablo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pauli de la playa viuda","11197940","Playa viuda","https://www.booking.com/hotel/uy/paula-de-la-viuda.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Paulina y Emma - confortable apartamento","6178970","Balneario Artilleros","https://www.booking.com/hotel/uy/paulina-y-emma-confortable-apartamento.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Paz Celeste","11165128","Punta del Diablo","https://www.booking.com/hotel/uy/paz-celeste.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Paz y armonía en Chuy","6861649","Chuy","https://www.booking.com/hotel/uy/paz-y-armonia-en-chuy.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PAZ Y ARMONÍA en chuy 2","9189667","Chuy","https://www.booking.com/hotel/uy/paz-y-armonia-2.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PECO Punta del Diablo","4443845","Punta del Diablo","https://www.booking.com/hotel/uy/peco.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Peña de Horeb","9943013","Minas","https://www.booking.com/hotel/uy/pena-de-horeb-minas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Peninsula","4452245","Punta del Este","https://www.booking.com/hotel/uy/peninsula-punta-del-este12.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Peninsula Edificio Casino Miguez","5356716","Punta del Este","https://www.booking.com/hotel/uy/peninsula-edificio-miguez.en.html?aid=2410095&no_rooms=1&group_adults=2"
"peninsula fontemar","5502343","Punta del Este","https://www.booking.com/hotel/uy/peninsula-fontemar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Península ubicación ideal con garage. 5 personas","11296923","Punta del Este","https://www.booking.com/hotel/uy/peninsula-ubicacion-ideal-con-garage-5-personas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Peninsula, punta del este","11125707","Punta del Este","https://www.booking.com/hotel/uy/la-salina.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Península. Excelente apartamento. Espectacular vista","10990345","Punta del Este","https://www.booking.com/hotel/uy/peninsula-excelente-apartamento-espectacular-vista.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Penthouse 604","7625972","Montevideo","https://www.booking.com/hotel/uy/penthouse-604.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Penthouse Bonaire IV Parrillero exclusivo - primera linea brava -","11194504","Punta del Este","https://www.booking.com/hotel/uy/penthouse-bonaire-iv-primera-linea-brava.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PentHouse con fantástica vista y Amenities únicos","8079775","Punta del Este","https://www.booking.com/hotel/uy/penthouse-con-fantastica-vista-y-amenities-unicos.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Penthouse con Parrilla y Terraza","7670139","Punta del Este","https://www.booking.com/hotel/uy/penthouse-vista-al-mar-centrico-02.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PENTHOUSE CON TERRAZA PARRILLERO Y JACUZZI PROPIO, PREMIADO POR AWARD SEGUNDO AÑO CONSECUTIVO -Edificio Jardins Del Est San Rafael-","5819691","Punta del Este","https://www.booking.com/hotel/uy/penthose-edificio-jardins-del-est-san-rafael.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Penthouse Duplex en Pocitos","6198032","montevideo","https://www.booking.com/hotel/uy/penthouse-duplex-en-pocitos.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Penthouse Duplex Frente al Mar, BBQ uso Exclusivo","8392141","Punta del Este","https://www.booking.com/hotel/uy/penthouse-duplex-frente-al-mar-bbq-uso-exclusivo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PENTHOUSE PARAISO","11293443","Punta del Este","https://www.booking.com/hotel/uy/penthouse-paraiso-punta-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PENTHOUSE PISO 17 CON VISTAS, PARRILLA Y SERVICIOS","9038370","Punta del Este","https://www.booking.com/hotel/uy/penthouse-piso-17-con-vistas-parrilla-y-servicios.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PentHouse view","11366226","Punta del Este","https://www.booking.com/hotel/uy/penthouse-view.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Penthouse Villa brava","11386007","Punta del Este","https://www.booking.com/hotel/uy/penthouse-villa-brava.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Penthouse with terrace at the Old City","10693809","Montevideo","https://www.booking.com/hotel/uy/penthouse-with-terrace-at-the-old-city-montevideo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pequeñas Diablitas","4183221","Rocha","https://www.booking.com/hotel/uy/pequenas-diablitas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pequeño y cómodo","9056166","Florida","https://www.booking.com/hotel/uy/pequeno-y-comodo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Per a Tu","9495512","Punta del Este","https://www.booking.com/hotel/uy/per-a-tu-punta-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Perla del Este","2822314","La Paloma","https://www.booking.com/hotel/uy/perla-del-este-la-paloma.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Petit Chateau Hotel Boutique","460529","Punta del Este","https://www.booking.com/hotel/uy/petit-chateau.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Petit Rivera Hotel","570856","Rivera","https://www.booking.com/hotel/uy/petit-rivera.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Petrel","7225696","La Paloma","https://www.booking.com/hotel/uy/petrel.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pez Espada","6778975","Punta del Este","https://www.booking.com/hotel/uy/pez-espada.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Philadelphia 3","9746810","El Tesoro","https://www.booking.com/hotel/uy/philadelphia-3-el-tesoro.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Philadelphia3 dormitorios","9194304","El Tesoro","https://www.booking.com/hotel/uy/philadelphia.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piccolo Paradiso","1240365","La Pedrera","https://www.booking.com/hotel/uy/piccolo-paradiso.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pico Azul","1199637","La Paloma","https://www.booking.com/hotel/uy/pico-azul.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piedra Alta Hostel & Suites","1609906","La Pedrera","https://www.booking.com/hotel/uy/piedra-alta.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piedra Amarilla","2112595","Punta del Este","https://www.booking.com/hotel/uy/piedra-amarilla-dezkanzo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piedra De Agua Chacra, casa, piscina, bosque, río.","9471739","Minas","https://www.booking.com/hotel/uy/piedra-de-agua-chacra-casa-piscina-bosque-rio.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piedra y Cielo","2565654","Punta del Diablo","https://www.booking.com/hotel/uy/piedra-y-cielo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"piesa poronga sc","10848742","San Carlos","https://www.booking.com/hotel/uy/piesa-poronga-sc.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pilmaiquen","7888336","Puntas De Riachuelo, Colonia","https://www.booking.com/hotel/uy/pilmaiquen.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pinar de Hurtado","1970165","Real de San Carlos","https://www.booking.com/hotel/uy/pinar-de-hurtado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pinar del Oriental","1705827","José Ignacio","https://www.booking.com/hotel/uy/pinar-del-oriental.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pinar del Oriental","4405519","Laguna Garzón","https://www.booking.com/hotel/uy/pinar-del-oriental-laguna-garzon1.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pinar del Oriental A 8","8184489","Rocha","https://www.booking.com/hotel/uy/pinar-del-oriental-rocha12.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PINAR DEL SOL I y II","11124635","La Paloma","https://www.booking.com/hotel/uy/pinar-del-sol-i-y-ii.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PINARES2","9868532","Ciudad de la Costa","https://www.booking.com/hotel/uy/pinares2.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pinche Rancho","11366229","La Paloma","https://www.booking.com/hotel/uy/pinche-rancho.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pino Dorado","1543998","Manantiales","https://www.booking.com/hotel/uy/pino-dorado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pinocha Point Bungalows","2829120","La Paloma","https://www.booking.com/hotel/uy/pinocha-point-bungalows.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pinos de la Quebrada","1052285","Treinta y Tres","https://www.booking.com/hotel/uy/estancia-pinos-de-la-quebrada.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piramide","1520693","Punta Del Diablo","https://www.booking.com/hotel/uy/piramide-punta-del-diablo1.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PIRIA","11338991","Playa Grande","https://www.booking.com/hotel/uy/piria-playa-grande.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piria Apartamento Bahiamar","2154363","Piriápolis","https://www.booking.com/hotel/uy/piria-apartamento-bahiamar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piria Centro Home","11342752","Piriápolis","https://www.booking.com/hotel/uy/piria-centro-home.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piriápolis a 4 cuadras de playa","11387188","Piriapolis","https://www.booking.com/hotel/uy/piriapolis-a-4-cuadras-de-playa.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piriapolis apartamento","6896178","Piriápolis","https://www.booking.com/hotel/uy/piriapolis-apartamento-piriapolis1.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piriapolis ChacabucO Alquilo Ya","9852238","Piriápolis","https://www.booking.com/hotel/uy/piriapolis-chacabuco-alquilo-ya.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piriápolis Hostel & suites","2967647","Piriápolis","https://www.booking.com/hotel/uy/piriapolis-hostel-amp-suites.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piriapolis zona centro","9153722","Piriápolis","https://www.booking.com/hotel/uy/piriapolis-zona-centro.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piscina, barbacoa y casa","11300000","Rivera","https://www.booking.com/hotel/uy/piscina-barbacoa-y-casa.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piso 14, Espectaular!","11005588","Punta del Este","https://www.booking.com/hotel/uy/hermoso-apto-con-vista-al-mar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Piso 9. Full Amenities","11147876","Punta del Este","https://www.booking.com/hotel/uy/piso-9-full-amenities.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PISÓN PDD","11223266","Punta del Diablo","https://www.booking.com/hotel/uy/pison-pdd.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pizzorno Lodge & Wine","4224569","Montevideo","https://www.booking.com/hotel/uy/pizzorno-lodge-amp-wine.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Place Lafayette","8030403","Punta del Este","https://www.booking.com/hotel/uy/place-lafayette-punta-del-este12345678.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Place Lafayette - 1 dorm y medio. Amenities y vista al mar by depptö","9462333","Punta del Este","https://www.booking.com/hotel/uy/place-lafayette-1-dorm-y-medio-amenities-y-vista-al-mar-by-deppto-punta-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Place Lafayette Espectacular Vista Piso 19, 1 Dorm, Amenities","8073027","Punta del Este","https://www.booking.com/hotel/uy/espectacular-vista-piso-19-1-dorm-amenities.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PLACHIS","4289014","ATLANTIDA","https://www.booking.com/hotel/uy/plachis.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Plancton","8074681","Punta del Diablo","https://www.booking.com/hotel/uy/plancton.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Planet Punta del Este Hostel","1277833","Punta del Este","https://www.booking.com/hotel/uy/planet-punta-del-este-hostel.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa brava parada 3","10774184","Punta del Este","https://www.booking.com/hotel/uy/luxtower-108-punta-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa de los Ingleses, Edificio Samoa","2714436","Punta del Este","https://www.booking.com/hotel/uy/playa-de-los-ingleses-edificio-samoa.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa El Emir, Apartamento amplio y luminoso.","11423391","Punta del Este","https://www.booking.com/hotel/uy/playa-el-emir-apartamento-amplio-y-luminoso.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa Grande","703936","Piriapolis","https://www.booking.com/hotel/uy/playa-grande.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa Grande Casa con Piscina","9110736","Piriápolis; playa grande","https://www.booking.com/hotel/uy/playa-grande-casa-con-piscina.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa Hermosa a 30mts del mar con 3 dormitorios","9549550","Piriàpolis","https://www.booking.com/hotel/uy/playa-hermosa-a-30mts-del-mar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa Mansa","10487880","Maldonado","https://www.booking.com/hotel/uy/playa-mansa-maldonado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa mansa - La mejor ubicación","11360517","Maldonado","https://www.booking.com/hotel/uy/playa-mansa-la-mejor-ubicacion.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa Mansa frente al Mar","11144555","Punta del Este","https://www.booking.com/hotel/uy/playa-mansa-frente-al-mar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa Mansa Parada 8","2009383","Punta del Este","https://www.booking.com/hotel/uy/playa-mansa-parada-8.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa Mansa Parada Uno","11163761","Punta del este","https://www.booking.com/hotel/uy/playa-mansa-parada-uno.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa Vik Jose Ignacio","499072","Jose Ignacio","https://www.booking.com/hotel/uy/playa-vik-jose-ignacio.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa y relax","7120181","Playa Hermosa","https://www.booking.com/hotel/uy/playa-y-relax.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa, bosque y lago","4039385","Ciudad de la costa","https://www.booking.com/hotel/uy/playa-bosque-y-lago.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Playa, sierras y bosques.","5604837","Bella Vista","https://www.booking.com/hotel/uy/playa-sierras-y-bosques.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PLC Hotel Centenario","7346095","Centenario","https://www.booking.com/hotel/uy/plc-centenario.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pléyades","9612086","Punta del diablo","https://www.booking.com/hotel/uy/pleyades-punta-del-diablo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pocitos Nuevo","7849261","Montevideo","https://www.booking.com/hotel/uy/pocitos-nuevo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pocitos Plaza Hotel","246212","Montevideo","https://www.booking.com/hotel/uy/pocitos-plaza.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Pocitos Private Room","5138943","Montevideo","https://www.booking.com/hotel/uy/pocitos-private-room.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Point Hostel","1256775","La Pedrera","https://www.booking.com/hotel/uy/point-hostel-la-pedrera.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Polonesa","8209130","Cabo Polonio","https://www.booking.com/hotel/uy/polonesa.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Portobello Suites Hotel","8858153","La Paloma","https://www.booking.com/hotel/uy/portobello-suites.en.html?aid=2410095&no_rooms=1&group_adults=2"
"PORTOFINO BARRIO COUNTRY","5859823","Piriapolis Maldonado","https://www.booking.com/hotel/uy/portofino-barrio-country.en.html?aid=2410095&no_rooms=1&group_adults=2"
"POSADA","4706572","minas","https://www.booking.com/hotel/uy/posada.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Posada 5a. Reverie","7910923","santa Ana","https://www.booking.com/hotel/uy/posada-5a-reverie.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Posada Agua Marina","2927888","La Paloma","https://www.booking.com/hotel/uy/casa-fish.en.html?aid=2410095&no_rooms=1&group_adults=2"
"POSADA ALUC, se reserva solo con seña","7045541","Chuy","https://www.booking.com/hotel/uy/aluc-chuy.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Posada Arenas de José Ignacio","380155","José Ignacio","https://www.booking.com/hotel/uy/posada-arenas-de-josa-c-ignacio.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Posada atlantida","11314649","Atlántida","https://www.booking.com/hotel/uy/posada-atlantida.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Posada Azul Marino","297308","José Ignacio","https://www.booking.com/hotel/uy/posada-azul-marino-jose-ignacio.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Posada Biarritz","4294472","Canelones","https://www.booking.com/hotel/uy/posada-biarritz.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Posada Boutique Las Terrazas","391658","Colonia del Sacramento","https://www.booking.com/hotel/uy/posada-las-terrazas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Posada Buscavida Close to CABO POLONIO, Oceanía del Polonio","2120823","Oceania de Polonio","https://www.booking.com/hotel/uy/posada-buscavida.en.html?aid=2410095&no_rooms=1&group_adults=2"
